AGNO;RBD;DGV_RBD;NOM_RBD;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MAT_ENS_1;MAT_ENS_2;MAT_ENS_3;MAT_ENS_4;MAT_ENS_5;MAT_ENS_6;MAT_ENS_7;MAT_ENS_8;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL;ESPE_01;ESPE_02;ESPE_03;ESPE_04;ESPE_05;ESPE_06;ESPE_07;ESPE_08;ESPE_09;ESPE_10;ESPE_11
2025;7374;1;ESCUELA RURAL JUAN AMADOR BARRIENTOS;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7376;8;ESCUELA RURAL CUQUIMO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7377;6;ESCUELA RURAL WALTERIO MEYER RUSCA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1;-40,591;-72,9522;1;0;10;110;0;0;0;0;0;0;0;0;0;24;159;0;0;0;0;0;0;183;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7378;4;ESCUELA RURAL LA CAPILLA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7379;2;ESCUELA RURAL CURACO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7380;6;ESCUELA RURAL LUMACO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1;-40,612759;-73,298958;0;0;110;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;11;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7381;4;ESCUELA RURAL CHACAYAL;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1;-40,490711;-73,122597;0;0;110;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7382;2;ESCUELA RURAL LOS ABEDULES;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1;-40,711979;-72,887909;0;0;110;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;24;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7383;0;ESCUELA RURAL PICHILCURA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7384;9;ESCUELA RURAL TACAMO ALTO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;1;-40,638031;-72,95269;0;0;110;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;16;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7385;7;ESCUELA PARTICULAR N.137 ARTURO ALESSANDRI;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,581951;-73,108307;1;0;10;110;0;0;0;0;0;0;0;0;0;10;101;0;0;0;0;0;0;111;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7386;5;ESCUELA PARTICULAR N.136 `JEAN PIAGET`;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,57586;-73,15119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7388;1;COLEGIO SAN JOSE;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,573738;-73,1567;1;0;10;110;310;0;0;0;0;0;0;0;0;145;677;0;0;342;0;0;0;1164;1;1;2; ;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;7390;3;ESCUELA PARTICULAR N.130 AURORA DE CHILE;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,570911;-73,155853;1;0;10;110;0;0;0;0;0;0;0;0;0;5;25;0;0;0;0;0;0;30;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7391;1;COLEGIO BETEL;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,5767774;-73,1185132;1;0;110;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;164;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7393;8;ESCUELA PARTICULAR SAN FRANCISCO;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7395;4;ESCUELA PARTICULAR DE PARVULOS N.255 `PENEQUITA`;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0;-40,578014;-73,1546;0;0;10;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8;1;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7396;2;COLEGIO BALDOMERO LILLO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,57716;-73,14698;1;0;10;110;0;0;0;0;0;0;0;0;0;17;108;0;0;0;0;0;0;125;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7397;0;ESCUELA DE PARVULOS N.276 `PENEQUITA DOS`;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,5781517;-73,15515137;0;0;10;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;30;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7398;9;ESC.PARV. GABRIELA SCHILLING;9;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7399;7;LICEO TECNICO PROFESIONAL TECHNOS;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,57379114;-73,13866737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;GRATUITO;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7400;4;ESCUELA MANUEL BULNES;0;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,57376132;-73,15681656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7401;2;COLEGIO SANTA MARTA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,579399;-73,134666;0;0;10;110;310;0;0;0;0;0;0;0;0;149;647;0;0;340;0;0;0;1136;1;1;2; ;GRATUITO;$25.001 A $50.000;0;0;0;0;0;0;0;0;0;0;0
2025;7402;0;ESCUELA PARTICULAR N.131 PAULA JARAQUEMADA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,57131391;-73,15735556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7403;9;COLEGIO WILLIAM BOOTH;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,579208;-73,12355;1;0;10;110;0;0;0;0;0;0;0;0;0;47;601;0;0;0;0;0;0;648;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7404;7;COLEGIO RENE SORIANO BORQUEZ;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,580471;-73,154091;1;0;10;110;165;363;0;0;0;0;0;0;0;15;132;16;0;0;81;0;0;244;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7405;5;ESCUELA PARTICULAR N.134 ADVENTISTA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;0;-40,576599;-73,121384;0;0;10;110;0;0;0;0;0;0;0;0;0;4;278;0;0;0;0;0;0;282;1;1;7;ADVENTISTA DEL 7º DÍA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7406;3;COLEGIO SAN MATEO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0;-40,581272;-73,12753;0;0;10;110;310;0;0;0;0;0;0;0;0;117;593;0;0;444;0;0;0;1154;1;1;2; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;7407;1;ESCUELA PARVULARIA `PEDRO AGUIRRE CERDA`;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;2;1;0;-40,58507156;-73,16695404;0;0;10;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7412;8;ESCUELA PARTICULAR N.127 VIRGEN DE CANDELARIA;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;3;2;1;-40,540989;-73,192818;1;0;10;110;0;0;0;0;0;0;0;0;0;54;352;0;0;0;0;0;0;406;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7414;4;LICEO ALIANZA FRANCESA CLAUDE GAY;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0;-40,571492;-73,13638;0;0;10;110;310;0;0;0;0;0;0;0;0;195;435;0;0;165;0;0;0;795;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;7415;2;INSTITUTO ALEMAN DE OSORNO;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0;-40,571653;-73,13641;0;0;10;110;310;0;0;0;0;0;0;0;0;138;554;0;0;255;0;0;0;947;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;7416;0;LICEO OSORNO COLLEGE;1;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0;-40,591269;-73,1154;0;0;10;110;310;0;0;0;0;0;0;0;0;119;620;0;0;263;0;0;0;1002;1;1;7;LAICO;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;7417;9;COLEGIO ANDRES BELLO;9;10;LAGOS;103;10301;OSORNO;103;OSORNO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7418;7;ESCUELA BASICA SAN PABLO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;0;-40,410851;-73,011742;1;0;10;110;0;0;0;0;0;0;0;0;0;30;203;0;0;0;0;0;0;233;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7419;5;ESCUELA DELICIO CARDENAS BUSTAMANTE;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;0;-40,41494;-73,006447;1;0;10;110;0;0;0;0;0;0;0;0;0;12;75;0;0;0;0;0;0;87;1;1;7;FORMACIÓN DE VALORES;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7420;9;ESCUELA RURAL SAN PEDRO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,390572;-73,433243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7421;7;ESCUELA RURAL SAN FLORENTINO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,34926867;-73,34256303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7422;5;ESCUELA RURAL QUITRA QUITRA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,3907;-73,3543;0;0;110;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7423;3;ESCUELA RURAL ALEJANDRO VASQUEZ BALDEVELLANO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,315689;-73,435089;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7424;1;ESCUELA RURAL VILLA CARACOL;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,44342;-73,122543;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7426;8;ESCUELA RURAL LOS SAUCES;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,4152409;-73,0121809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7427;6;ESCUEAL RURAL QUILEN;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,454418;-72,932129;1;0;10;110;0;0;0;0;0;0;0;0;0;5;49;0;0;0;0;0;0;54;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7428;4;ESCUELA RURAL PALENA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7429;2;ESCUELA RURAL RENE SORIANO BORQUEZ;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,4985345;-73,21415196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7430;6;ESC. RURAL SANTA ANA DE DOLLINCO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7431;4;ESCUELA RURAL TRUMAO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,36274;-73,162552;1;0;10;110;0;0;0;0;0;0;0;0;0;2;27;0;0;0;0;0;0;29;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7432;2;ESCUELA RURAL JULIO MOHR SCHULER;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,483601;-73,038742;1;0;10;110;0;0;0;0;0;0;0;0;0;6;69;0;0;0;0;0;0;75;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7433;0;ESCUELA RURAL LA POZA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1;-40,5103;-72,90184;1;0;10;110;0;0;0;0;0;0;0;0;0;8;35;0;0;0;0;0;0;43;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7434;9;ESCUELA PARTICULAR N.143 SANTA CRUZ;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;0;-40,413212;-73,013206;1;0;10;110;0;0;0;0;0;0;0;0;0;58;254;0;0;0;0;0;0;312;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7435;7;COLEGIO ALEMAN;1;10;LAGOS;101;10109;PUERTO VARAS;101;LLANQUIHUE;4;3;0;-41,3214;-72,9486;0;0;10;110;310;0;0;0;0;0;0;0;0;170;462;0;0;225;0;0;0;857;1;1;1; ;MAS DE $100.000;MAS DE $100.000;0;0;0;0;0;0;0;0;0;0;0
2025;7436;5;ESCUELA PARTICULAR N.145 QUITRA QUITRA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,3759;-73,3592;0;0;110;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;1;7;EXENCIÓN  DE ASIGNATURA;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7437;3;ESCUELA PARTICULAR N.148 LOLOLHUE;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,399281;-73,294357;0;0;110;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7438;1;ESCUELA PARTICULAR N.150 SANTA ROSA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,337711;-73,4151;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7440;3;ESCUELA PARTICULAR N.151 PUCOPIO;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,390751;-73,433884;0;0;110;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7441;1;COLEGIO BICENTENARIO DE EXCELENCIA QUILACAHUIN;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,3749613537922;-73,2645915925305;1;1;110;710;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;107;0;189;1;1;2; ;GRATUITO;GRATUITO;72007;0;0;0;0;0;0;0;0;0;0
2025;7443;8;ESCUELA PARTICULAR N.153 EL ROBLE;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,427238;-73,189903;1;0;10;110;0;0;0;0;0;0;0;0;0;8;35;0;0;0;0;0;0;43;1;1;3; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7446;2;ESCUELA PARTICULAR N.146 ROSARIO DE LAS ANIMAS;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;3;2;1;-40,4356;-73,218178;1;0;10;110;0;0;0;0;0;0;0;0;0;10;36;0;0;0;0;0;0;46;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7447;0;ESCUELA MUNICIPAL BELLAVISTA;1;10;LAGOS;103;10307;SAN PABLO;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7448;9;ESCUELA ENTRE LAGOS;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;0;-40,683819;-72,60434;1;0;10;110;0;0;0;0;0;0;0;0;0;35;327;0;0;0;0;0;0;362;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7449;7;ESCUELA RURAL ARMANDO SCHEUCH EPPLE;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,603512;-72,891113;1;0;10;110;0;0;0;0;0;0;0;0;0;9;74;0;0;0;0;0;0;83;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7450;0;ESCUELA RURAL LOS PELLINES;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,616291;-72,797073;1;0;10;110;0;0;0;0;0;0;0;0;0;23;153;0;0;0;0;0;0;176;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7452;7;ESCUELA RURAL EL ENCANTO;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,76725;-72,440308;1;0;110;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;83;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7453;5;ESCUELA RURAL RADALES;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,74202;-72,76725;1;0;110;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;9;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7454;3;ESCUELA RURAL RIO CLARO;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,80982633;-72,39019343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7455;1;ESCUELA RURAL CANDELARIA PEREZ;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,68149943;-72,7579216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7457;8;ESCUELA RURAL EL MIRADOR;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,78688;-72,740257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7458;6;ESCUELA RURAL ÑADY;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,686409;-72,807167;1;0;110;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;35;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7459;4;ESCUELA RURAL ESTACION NUEVO PORVENIR;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;0;-40,693829;-72,606903;1;0;10;110;212;299;363;0;0;0;0;0;0;30;160;0;23;0;38;0;0;251;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7460;8;ESCUELA RURAL PILMAIQUEN;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,652241;-72,658974;1;0;10;110;0;0;0;0;0;0;0;0;0;28;178;0;0;0;0;0;0;206;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7461;6;ESCUELA RURAL RUPANQUITO;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7462;4;ESCUELA RURAL JOSE AROS SEGOVIA;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,78152547;-72,39397746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7463;2;ESCUELA RURAL DESAGUE RUPANCO;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,761871;-72,680061;1;0;110;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;20;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7464;0;ESCUELA RURAL FUTACUHIN;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,726089;-72,442772;1;0;110;0;0;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;68;1;1;2; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7465;9;ESCUELA RURAL TERMAS DE PUYEHUE;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,69606;-72,336212;1;0;110;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;27;1;1;1; ;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7466;7;ESCUELA RURAL EL CARDAL;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,70380911;-72,67996158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7467;5;ESCUELA RURAL DE PICHI PICHIL;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,78175541;-72,80555032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;GRATUITO;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7468;3;ESCUELA RURAL BELLAVISTA;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION;0;0;0;0;0;0;0;0;0;0;0
2025;7469;1;ESCUELA RURAL SANTA ELVIRA;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;2;1;1;-40,842369;-72,333702;0;0;110;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;1;1;7;NO LIMITA RELIGION;GRATUITO;GRATUITO;0;0;0;0;0;0;0;0;0;0;0
2025;7470;5;LICEO BICENTENARIO PEOPLE HELP PEOPLE DE PILMAIQUEN;1;10;LAGOS;103;10304;PUYEHUE;103;OSORNO;3;2;1;-40,642399;-72,657227;1;1;610;710;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;0;492;1;1;7;HUMANISTA CRISTIANA;GRATUITO;GRATUITO;61003;72007;0;0;0;0;0;0;0;0;0
